0.1192	42.912
0.1193	42.948
0.1194	42.984
0.1195	43.02
0.1196	43.056
0.1197	43.092
0.1198	43.128
0.1199	43.164
0.12	43.2
0.1201	43.236
0.1202	43.272
0.1203	43.308
0.1204	43.344
0.1205	43.38
0.1206	43.416
0.1207	43.452
0.1208	43.488
0.1209	43.524
0.121	43.56
0.1211	43.596
0.1212	43.632
0.1213	43.668
0.1214	43.704
0.1215	43.74
0.1216	43.776
0.1217	43.812
0.1218	43.848
0.1219	43.884
0.122	43.92
0.1221	43.956
0.1222	43.992
0.1223	44.028
0.1224	44.064
0.1225	44.1
0.1226	44.136
0.1227	44.172
0.1228	44.208
0.1229	44.244
0.123	44.28
0.1231	44.316
0.1232	44.352
0.1233	44.388
0.1234	44.424
0.1235	44.46
0.1236	44.496
0.1237	44.532
0.1238	44.568
0.1239	44.604
0.124	44.64
0.1241	44.676
0.1242	44.712
0.1243	44.748
0.1244	44.784
0.1245	44.82
0.1246	44.856
0.1247	44.892
0.1248	44.928
0.1249	44.964
0.125	45
0.1251	45.036
0.1252	45.072
0.1253	45.108
0.1254	45.144
0.1255	45.18
0.1256	45.216
0.1257	45.252
0.1258	45.288
0.1259	45.324
0.126	45.36
0.1261	45.396
0.1262	45.432
0.1263	45.468
0.1264	45.504
0.1265	45.54
0.1266	45.576
0.1267	45.612
0.1268	45.648
0.1269	45.684
0.127	45.72
0.1271	45.756
0.1272	45.792
0.1273	45.828
0.1274	45.864
0.1275	45.9
0.1276	45.936
0.1277	45.972
0.1278	46.008
0.1279	46.044
0.128	46.08
0.1281	46.116
0.1282	46.152
0.1283	46.188
0.1284	46.224
0.1285	46.26
0.1286	46.296
0.1287	46.332
0.1288	46.368
0.1289	46.404
0.129	46.44
0.1291	46.476
0.1292	46.512
0.1293	46.548
0.1294	46.584
0.1295	46.62
0.1296	46.656
0.1297	46.692
0.1298	46.728
0.1299	46.764
0.13	46.8
0.1301	46.836
0.1302	46.872
0.1303	46.908
0.1304	46.944
0.1305	46.98
0.1306	47.016
0.1307	47.052
0.1308	47.088
0.1309	47.124
0.131	47.16
0.1311	47.196
0.1312	47.232
0.1313	47.268
0.1314	47.304
0.1315	47.34
0.1316	47.376
0.1317	47.412
0.1318	47.448
0.1319	47.484
0.132	47.52
0.1321	47.556
0.1322	47.592
0.1323	47.628
0.1324	47.664
0.1325	47.7
0.1326	47.736
0.1327	47.772
0.1328	47.808
0.1329	47.844
0.133	47.88
0.1331	47.916
0.1332	47.952
0.1333	47.988
0.1334	48.024
0.1335	48.06
0.1336	48.096
0.1337	48.132
0.1338	48.168
0.1339	48.204
0.134	48.24
0.1341	48.276
0.1342	48.312
0.1343	48.348
0.1344	48.384
0.1345	48.42
0.1346	48.456
0.1347	48.492
0.1348	48.528
0.1349	48.564
0.135	48.6
0.1351	48.636
0.1352	48.672
0.1353	48.708
0.1354	48.744
0.1355	48.78
0.1356	48.816
0.1357	48.852
0.1358	48.888
0.1359	48.924
0.136	48.96
0.1361	48.996
0.1362	49.032
0.1363	49.068
0.1364	49.104
0.1365	49.14
0.1366	49.176
0.1367	49.212
0.1368	49.248
0.1369	49.284
0.137	49.32
0.1371	49.356
0.1372	49.392
0.1373	49.428
0.1374	49.464
0.1375	49.5
0.1376	49.536
0.1377	49.572
0.1378	49.608
0.1379	49.644
0.138	49.68
0.1381	49.716
0.1382	49.752
0.1383	49.788
0.1384	49.824
0.1385	49.86
0.1386	49.896
0.1387	49.932
0.1388	49.968
0.1389	50.004
0.139	50.04
0.1391	50.076
0.1392	50.112
0.1393	50.148
0.1394	50.184
0.1395	50.22
0.1396	50.256
0.1397	50.292
0.1398	50.328
0.1399	50.364
0.14	50.4
0.1401	50.436
0.1402	50.472
0.1403	50.508
0.1404	50.544
0.1405	50.58
0.1406	50.616
0.1407	50.652
0.1408	50.688
0.1409	50.724
0.141	50.76
0.1411	50.796
0.1412	50.832
0.1413	50.868
0.1414	50.904
0.1415	50.94
0.1416	50.976
0.1417	51.012
0.1418	51.048
0.1419	51.084
0.142	51.12
0.1421	51.156
0.1422	51.192
0.1423	51.228
0.1424	51.264
0.1425	51.3
0.1426	51.336
0.1427	51.372
0.1428	51.408
0.1429	51.444
0.143	51.48
0.1431	51.516
0.1432	51.552
0.1433	51.588
0.1434	51.624
0.1435	51.66
0.1436	51.696
0.1437	51.732
0.1438	51.768
0.1439	51.804
0.144	51.84
0.1441	51.876
0.1442	51.912
0.1443	51.948
0.1444	51.984
0.1445	52.02
0.1446	52.056
0.1447	52.092
0.1448	52.128
0.1449	52.164
0.145	52.2
0.1451	52.236
0.1452	52.272
0.1453	52.308
0.1454	52.344
0.1455	52.38
0.1456	52.416
0.1457	52.452
0.1458	52.488
0.1459	52.524
0.146	52.56
0.1461	52.596
0.1462	52.632
0.1463	52.668
0.1464	52.704
0.1465	52.74
0.1466	52.776
0.1467	52.812
0.1468	52.848
0.1469	52.884
0.147	52.92
0.1471	52.956
0.1472	52.992
0.1473	53.028
0.1474	53.064
0.1475	53.1
0.1476	53.136
0.1477	53.172
0.1478	53.208
0.1479	53.244
0.148	53.28
0.1481	53.316
0.1482	53.352
0.1483	53.388
0.1484	53.424
0.1485	53.46
0.1486	53.496
0.1487	53.532
0.1488	53.568
0.1489	53.604
0.149	53.64
0.1491	53.676
0.1492	53.712
0.1493	53.748
0.1494	53.784
0.1495	53.82
0.1496	53.856
0.1497	53.892
0.1498	53.928
0.1499	53.964
0.15	54
0.1501	54.036
0.1502	54.072
0.1503	54.108
0.1504	54.144
0.1505	54.18
0.1506	54.216
0.1507	54.252
0.1508	54.288
0.1509	54.324
0.151	54.36
0.1511	54.396
0.1512	54.432
0.1513	54.468
0.1514	54.504
0.1515	54.54
0.1516	54.576
0.1517	54.612
0.1518	54.648
0.1519	54.684
0.152	54.72
0.1521	54.756
0.1522	54.792
0.1523	54.828
0.1524	54.864
0.1525	54.9
0.1526	54.936
0.1527	54.972
0.1528	55.008
0.1529	55.044
0.153	55.08
0.1531	55.116
0.1532	55.152
0.1533	55.188
0.1534	55.224
0.1535	55.26
0.1536	55.296
0.1537	55.332
0.1538	55.368
0.1539	55.404
0.154	55.44
0.1541	55.476
0.1542	55.512
0.1543	55.548
0.1544	55.584
0.1545	55.62
0.1546	55.656
0.1547	55.692
0.1548	55.728
0.1549	55.764
0.155	55.8
0.1551	55.836
0.1552	55.872
0.1553	55.908
0.1554	55.944
0.1555	55.98
0.1556	56.016
0.1557	56.052
0.1558	56.088
0.1559	56.124
0.156	56.16
0.1561	56.196
0.1562	56.232
0.1563	56.268
0.1564	56.304
0.1565	56.34
0.1566	56.376
0.1567	56.412
0.1568	56.448
0.1569	56.484
0.157	56.52
0.1571	56.556
0.1572	56.592
0.1573	56.628
